index,score
194357,0.23706645087227357
313222,0.5784763912151608
321873,0.9248828499915314
118689,0.7938065754558971
342561,0.15453450514707265
47516,0.4597832019120387
93769,0.11250164668686602
293478,0.5231477125167021
74312,0.07083576415680223
235772,0.928406759884826
265505,0.4156708131810226
15335,0.6057831642734818
111727,0.7116604249393078
212062,0.17209289195852231
318170,0.11189002013662797
155630,0.646282251538476
217246,0.07730959595009128
47877,0.12201479195287653
110229,0.011555036979882192
132875,0.6464045768485236
25813,0.49977416865837365
312447,0.3409300487419312
154217,0.6756544404087548
280898,0.6129391949112671
14534,0.2488473191937821
15144,0.3589400982366336
150572,0.6783032538532473
145145,0.05867380544629919
311181,0.7726725257353633
353415,0.5520070760487042
92971,0.9499030807158854
131351,0.7545401509306133
139575,0.8528614712911907
165558,0.22843781169429964
268164,0.25662909084065716
275394,0.018245290475563166
38467,0.9669627566479101
133156,0.0751830174831097
2093,0.7873233340233735
223009,0.8761032802002371
216290,0.9991154939119634
46758,0.5599017633663925
79613,0.4603477802661046
199917,0.12379321376818413
75979,0.5396522197338954
174572,0.8732051113160322
89380,0.8974443419839283
289908,0.6362939194911267
143612,0.5947174285337901
288639,0.7160359071833186
225937,0.45568059920582643
57507,0.6679808796130756
88901,0.19693433953742215
27010,0.569960667708
158199,0.9964807949263226
244921,0.25807817528275967
98247,0.6982328697517737
263920,0.1797617479345842
140984,0.4130455238346162
77392,0.21646875058810244
93623,0.26588817584733804
132729,0.8909705101906393
229982,0.10192521218736474
327728,0.7887535991870072
18791,0.032802002371229086
226837,0.9439091405235523
157415,0.353717748461524
32911,0.48983758962681373
192632,0.3869714135160058
220575,0.798558443269285
203859,0.9667557445847527
142084,0.1581289873346256
246516,0.45316352071061594
280957,0.2331332216722811
141416,0.11060089956151081
215810,0.8265991681878917
94408,0.7649754408415982
220170,0.5214445678152699
251265,0.03391233980089203
307456,0.7263206428665525
125545,0.2876997195927508
3296,0.42270922332837757
68609,0.538617159418108
298852,0.4198957411972825
186491,0.9023185351073639
145746,0.8636449178538494
23342,0.17332555469823288
78807,0.8043736003161639
50091,0.23869431845983025
59855,0.43334211566328545
311161,0.39092346199446715
88770,0.040644936673127956
348424,0.13775711839208085
289877,0.5900690667519807
148127,0.2363701375689256
132482,0.3624028454749045
80217,0.7390895233076764
312058,0.7817622372358244
271096,0.15192803507913508
242368,0.8640636467997816
176061,0.41664941566140357
139785,0.883489846999266
338136,0.7504375482244011
346961,0.7680900314281951
351530,0.6145153094830345
334072,0.3905094378681521
100561,0.9162448011743229
150021,0.083275307224721
205416,0.7607693321038071
267715,0.9802115286899901
54541,0.6791595310235805
78765,0.07682970434913526
7493,0.7806048516099893
153943,0.7629147298492576
61664,0.8445151212902497
311036,0.39043416075427667
227345,0.7583792837382615
104608,0.40746560776859814
314684,0.1845606639441444
17044,0.8316239155390782
129195,0.7800967310913299
199767,0.19505241169053578
304830,0.4324952481321866
59487,0.23662419782825528
75489,0.19077102583886935
130141,0.832687204772569
76577,0.4724109377646461
170301,0.09085947644767299
178473,0.3086643958070648
265730,0.11296271900935319
195878,0.5675141615070478
258452,0.8479025914146452
58501,0.9152850179724109
281025,0.38902271486911194
25248,0.2384967160359072
111830,0.8764984850480833
177607,0.9052543425485067
272504,0.3466181756591452
140906,0.2658458324707831
2475,0.3738355571447391
160847,0.5100400850631387
141607,0.6981481829986639
350632,0.1692511809097239
302899,0.9042286918719536
41473,0.2322769445019478
207136,0.9242429945235899
230128,0.7989912866740689
166724,0.5117338201253364
173687,0.49751585524211
173890,0.5566930763874514
175939,0.07211547509268494
194082,0.0707981255998645
311218,0.1985527974857444
255201,0.003556843630615202
332935,0.00220185558085703
56146,0.1353952989442385
46239,0.7528040724918607
184882,0.39346406458776373
118659,0.7658599469296348
44024,0.5980390311835444
256421,0.6293166719987956
240384,0.1558518546398931
50581,0.6872800496828951
266201,0.622852249844741
25855,0.5991681878916763
329719,0.039652219733895405
205207,0.5204847846133579
49305,0.7049419425259236
203584,0.16821612059393642
327692,0.5225643148841673
