index,score
0,0.7455351261832621
1,0.26924741705403016
6,0.4992001806650733
10,0.679037205713533
11,0.4798727816775505
12,0.44648738167378665
13,0.34472213335340723
17,0.5739597643826335
18,0.3091442874080208
19,0.6300129853021436
33,0.0010868133315768674
35,0.081139319118505
40,0.48461523985170407
41,0.0858817772926586
42,0.41679996988915446
54,0.7093927018838098
55,0.03216685172290494
57,0.3346067711763931
60,0.9787483297890359
65,0.458221201799123
66,0.9889154449818394
69,0.17633663925325102
72,0.5256694958315298
75,0.39214671509494325
79,0.11642546624762407
81,0.16187402374992943
82,0.23913657150384854
85,0.3542540978978866
86,0.8081186367314677
87,0.6923941886068088
95,0.5966181756591452
96,0.04172234036547039
97,0.9656265878766208
98,0.3123153358300243
101,0.7068238703728099
104,0.5750606921730621
107,0.732653330071325
114,0.8493234469390444
119,0.05127312418841862
120,0.8772324369083689
127,0.2859401170559121
130,0.6260327079059789
134,0.8399608559007847
135,0.3810527504375482
143,0.3438752658223084
154,0.48492575794644033
158,0.8712902497318252
159,0.6255904548619606
163,0.12755706946195683
166,0.3196360351544122
167,0.7719856220712498
172,0.2586898018329977
173,0.5309671227205149
175,0.40356060748630895
178,0.7676665976626457
190,0.7508892109076538
193,0.32635451756779643
197,0.5026441086248753
198,0.9313284528671171
200,0.11333910457873045
201,0.8926077874174304
203,0.8574063270414213
205,0.16701168677192915
206,0.014236784161695241
207,0.4787436249694187
210,0.9965937105971358
220,0.5374033159568662
228,0.27842181530760113
234,0.5426162560927414
239,0.8170954325611156
243,0.40269492067674123
246,0.6221653461806275
249,0.49134313190432277
254,0.5623012213711727
260,0.06023110073959764
263,0.5919886331558049
268,0.6710672412819693
269,0.9076820294709901
273,0.42485462107382804
274,0.9156614035417882
275,0.021369290701394508
277,0.6133108756610272
286,0.6219395148390011
288,0.6688936146188155
294,0.5119502418277283
295,0.9127255961006455
297,0.7839264542597437
299,0.4122833430566272
302,0.39794305286335324
307,0.41652709035135593
309,0.5944680730940776
312,0.27524135724636317
314,0.5549240642113782
315,0.7248151005890434
316,0.4266236332499012
319,0.9757184259555489
322,0.813529179291266
325,0.21771082296704744
333,0.6823493987240529
334,0.10461636900841222
335,0.1580443005815157
338,0.9583152981914673
339,0.7090351355929013
340,0.667510397651354
343,0.5899279221634642
344,0.27252197150761237
350,0.3901706908557126
351,0.7438508007602989
354,0.1862826279240454
355,0.890942281272936
360,0.3595893633438094
365,0.7414607523947532
369,0.5002258313416263
371,0.3872066544968666
377,0.46397519619097805
380,0.7999887084329187
383,0.24025631857274593
386,0.06661083614054238
388,0.3264015657639686
392,0.5278054839377458
394,0.6191213278882888
395,0.08347290964864407
398,0.5535878954400888
399,0.4665487325215951
403,0.3953036490580951
404,0.3817490637408962
411,0.18253759150874155
416,0.24778402996029134
423,0.3679451229839848
425,0.6696652050360389
427,0.8720100871332593
434,0.699023279447466
441,0.7250973897660764
446,0.08056533112520466
447,0.9140335359542315
449,0.047189340760675234
450,0.04660594312814047
457,0.5467188587989537
460,0.8737979185878013
462,0.9725803112708659
468,0.8091348777687863
478,0.7385249449536104
484,0.6753486271336357
485,0.6654873252159512
495,0.4672920940211152
496,0.6959651466962756
503,0.117055912076331
506,0.3859645821179216
507,0.11648192408303065
510,0.6843160133240491
511,0.6334192747050078
514,0.6815495793891262
517,0.07311289685153471
519,0.5589231608860117
523,0.5523552327003782
524,0.9475600805465119
530,0.8434706513352278
535,0.7219357509833073
546,0.7643261757344223
549,0.3707021472796733
551,0.25315693396315186
553,0.7658505372904003
554,0.9035888364040122
558,0.4470519600278525
559,0.7539285243803753
562,0.20746372584075126
563,0.991653649999059
568,0.8311346142988878
572,0.6919754596608766
579,0.26100457308466796
581,0.13949790165045073
586,0.06370325761710297
589,0.6998419180608616
590,0.2331614505899844
594,0.8679921711801569
600,0.20454673767807743
601,0.6974895082522536
603,0.3941415586126428
605,0.7545401509306133
606,0.40950749948246984
608,0.7842275627152455
609,0.393840450157141
611,0.6226546474208179
613,0.01777480851384158
617,0.020955266575079512
618,0.28813256299753465
623,0.23375425786175358
632,0.5578316427348176
638,0.7353444868923725
639,0.7862976833468205
640,0.6803545552063534
643,0.21883057003594483
652,0.3143384082654271
656,0.9976193612736888
657,0.4985791444756008
662,0.9874287219827992
664,0.40720213787003406
665,0.12011404482752132
666,0.2824209119822346
667,0.48997873421533017
671,0.6190225266763272
672,0.1577149632083106
687,0.8854752808777312
692,0.6562846980446769
693,0.2022037375087039
696,0.5846208856352447
702,0.029837966012383085
704,0.049776991550143965
710,0.9918888909799198
711,0.20949620791538853
717,0.08112990947927057
718,0.1746334945518189
720,0.5937388260534091
725,0.12468712949545514
726,0.35435289910984813
727,0.10540677870410449
731,0.15587067391836196
736,0.994354216459341
739,0.6122946346237085
742,0.1383405160246156
748,0.5275326043999473
753,0.6078062367088846
759,0.5605980766697405
760,0.9145792950298286
770,0.09244029583905754
771,0.43596740500969194
772,0.7168921843536519
774,0.6363833110638538
781,0.16548732521595122
784,0.7965635997515855
787,0.16943937369441256
791,0.8932476428853717
794,0.8044959256262115
798,0.6244330692361255
800,0.9199051508365169
801,0.5084969042286919
803,0.7449140899937896
804,0.2764081525114327
813,0.36094435139356756
814,0.3084762030223761
815,0.7445471140636468
816,0.1890961100551405
817,0.21000432843404784
821,0.8902553776088225
823,0.7440389935449875
824,0.4979581082861283
826,0.853783615936165
828,0.5987353444868924
831,0.5561567269510886
833,0.5993657903155993
835,0.38428966633419276
836,0.13248772042079907
838,0.0636279805032275
839,0.8383329883132281
842,0.004196699098556561
845,0.6812766998513277
846,0.2102301597756742
848,0.12041515328302313
858,0.2177296422455163
870,0.3318215179630013
871,0.6003726217136836
874,0.67378662702072
875,0.2893652257372452
877,0.292084611475996
878,0.1737489884637823
880,0.8998249807102395
884,0.38906035342604967
889,0.9215565425221597
897,0.8524568568041101
903,0.39893106498296854
905,0.6262209006906675
908,0.29997929879368423
910,0.6762801814178444
922,0.8563806763648681
925,0.8654703878653293
926,0.3740331595686621
931,0.7820068878559197
932,0.8765925814404276
939,0.7460432467019215
940,0.09709806726010124
943,0.9816135649359203
944,0.7042738581402789
951,0.23318026986845325
952,0.3996744264824887
956,0.3090031428195043
960,0.41555789751020944
963,0.27671867060616895
964,0.5568530402544366
965,0.6474772757212488
968,0.08959858479025914
970,0.6115512731241884
972,0.778290080358319
973,0.9992754577789488
976,0.12108323766866778
979,0.5307224721004197
981,0.6231721775787117
982,0.21622409996800723
983,0.9922464572708283
984,0.7231401848053146
986,0.2990101059525378
988,0.42597436814272543
995,0.06132261889079173
998,0.6072322487155842
1000,0.6830645313058697
1001,0.7978150817697649
1009,0.08663454843141313
1017,0.49222763799235936
1018,0.9042098725934847
