index,score
0,0.7461467527335002
1,0.2702636580913488
6,0.500630445828707
10,0.6800722660293205
11,0.47609951634454334
12,0.4473907070402921
13,0.3456913261945537
17,0.5731693546869413
18,0.30893727534486326
19,0.6339179855844327
33,0.0010868133315768674
35,0.08117695767544272
40,0.4868923725464366
41,0.08645576528595894
42,0.41392062028341836
54,0.7094021115230442
55,0.03198806857745074
57,0.33575474716299375
60,0.978795377985208
65,0.4571579125656322
66,0.9888872160641361
69,0.1771929164235843
72,0.5255283512430133
75,0.3927583416451813
79,0.1164348758868585
81,0.16168583096524078
82,0.23964469202250785
85,0.35525151965673635
86,0.8087679018386436
87,0.6938997308843179
95,0.5983495492782807
96,0.041402412631499706
97,0.9654760336488699
98,0.31360445640514145
101,0.7063439787718538
104,0.5763121741912415
107,0.7331614505899844
114,0.8497280614261249
119,0.05102847356832339
120,0.8776088224777462
127,0.2870128159286373
130,0.627472382708847
134,0.8402337354385833
135,0.38156087095620755
143,0.34555018160603723
154,0.48623369780002634
158,0.8716384063834992
159,0.626907804354781
163,0.12775467188587988
166,0.3202100231477125
167,0.7715057304702938
172,0.2577958861057267
173,0.5320210023147712
175,0.4051414268776935
178,0.7670455614731732
190,0.7495906806933023
193,0.32628865009315544
197,0.5039144099215236
198,0.9311214408039595
200,0.11381899617968647
201,0.892447823550445
203,0.8580085439524249
205,0.1676421326006361
206,0.014283832357867399
207,0.4786401189378399
210,0.9965843009579013
220,0.5385042437472948
228,0.27976739371812487
234,0.5412142198468111
239,0.8171989385926943
243,0.4016128121647816
246,0.6214313943203418
249,0.4918230235052788
254,0.5636562094209308
260,0.0597135705817039
263,0.5871050303931348
268,0.6709260966934528
269,0.9071927282307997
273,0.42533451267478406
274,0.9152473794154732
275,0.02137870034062894
277,0.6144588516476278
286,0.6237367559327776
288,0.6700039520484785
294,0.5125430490994975
295,0.9129043792460997
297,0.7851497073602198
299,0.4137136082202608
302,0.3997402939571297
307,0.4180890904642716
309,0.589311590793609
312,0.2739616463104805
314,0.5549617027683159
315,0.7249750644560288
316,0.4252780548393775
319,0.9756713777593767
322,0.8138585166644711
325,0.21822835312494118
333,0.6818036396484559
334,0.10448463405913018
335,0.15722566196812013
338,0.9583058885522329
339,0.7079059788847696
340,0.6686771929164236
343,0.5920262717127426
344,0.2733876583171801
350,0.39140335359542316
351,0.744029583905753
354,0.18680956772117358
355,0.890744678849013
360,0.3592223874136666
365,0.7417806801287239
369,0.49793928900765944
371,0.38752658223083725
377,0.4647844251651392
380,0.8000733951860286
383,0.24129137888853341
386,0.06650733010896362
388,0.3271449272634887
392,0.5283418333741084
394,0.6140589419801645
395,0.08357641568022282
398,0.555705064267836
399,0.46715094943259877
403,0.3942968176600109
404,0.38286881080979357
411,0.1815119408321885
416,0.24728531908086643
423,0.3686790748442705
425,0.6702203737508704
427,0.8721041835256036
434,0.6991644240359824
441,0.726330052505787
446,0.08067824679601784
447,0.9140523552327003
449,0.04725520823531626
450,0.04660594312814047
457,0.5475186781338803
460,0.8743060391064607
462,0.9725520823531626
468,0.8069800703841015
478,0.739560005269398
484,0.676336639253251
485,0.6668611325441782
495,0.4686188531531701
496,0.696407399740294
503,0.11724410486101963
506,0.3873572087246175
507,0.11614317707059112
510,0.6853416640006023
511,0.6379453111767694
514,0.6806180251049174
517,0.07301880045919039
519,0.5600146790372057
523,0.5540207388448727
524,0.947541261268043
530,0.842821386228052
535,0.7212394376799593
546,0.7649189830061915
549,0.371981858215556
551,0.25315693396315186
553,0.7664339349229351
554,0.9038993544987485
558,0.4425259235560909
559,0.7548412593861151
562,0.20695560532209195
563,0.9916630596382935
568,0.8316333251783127
572,0.6922483391986751
579,0.2593955247755801
581,0.1397331426313115
586,0.06381617328791614
589,0.700745243427367
590,0.23306735419764008
594,0.8678698458701093
600,0.20449027984267082
601,0.6986845324350265
603,0.3921561247341777
605,0.7547471629937709
606,0.4109471742853379
608,0.784632177202326
609,0.3911963415322657
611,0.623398008920338
613,0.01793477238082692
617,0.02100231477125167
618,0.2882454786683479
623,0.23226753486271337
632,0.5558179799386491
638,0.7355703182339989
